-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
-3.000000000000000000e+00,-2.466666666666666785e+00,-1.933333333333333570e+00,-1.400000000000000355e+00,-8.666666666666671404e-01,-3.333333333333339255e-01,1.999999999999992895e-01,7.333333333333325044e-01,1.266666666666665719e+00,1.799999999999998934e+00,2.333333333333332149e+00,2.866666666666665364e+00,3.399999999999998579e+00,3.933333333333331794e+00,4.466666666666665009e+00
